tip_id,Status,treatment,StartDate,year_TIP,year_end_TIP,cohort_2022,Age_at_start,age_band,race,gender,census_tract,any_sentence_before_start,num_sentences_before_start,max_ogs_before_start,any_high_ogs_before_start,any_arrest_before_start,num_arrests_before_start,earnings_1yr_preTIP,earnings_2yr_preTIP,job_right_before_tip,employment_outcome,earnings_outcome,offense_outcome,arrest_outcome,pscore,match_pair_id,match_role,matched_to_id,match_pscore_diff,pscore_diff
55,Non Graduated,0,2013-11-19,2013,2013.0,0,32.883116883116884,25-34,Black,Male,42003120300,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6294751757721038,58,control,999,0.06328375649199791,0.06328375649199791
999,Graduated,1,2019-06-04,2019,2019.0,0,29.03075871496924,25-34,Black,Male,42003403500,0.0,0.0,0.0,0.0,0.0,0.0,136.65491523854382,0.0,1.0,0,0.0,0,0,0.5661914192801059,58,treated,55,0.06328375649199791,
158,Non Graduated,0,2010-06-22,2010,2010.0,0,29.15652768284347,25-34,Black,Male,42003561900,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6302393816309935,59,control,1040,0.06404796235088761,0.06404796235088761
1040,Graduated,1,2019-07-29,2019,2019.0,0,30.36226930963773,25-34,Black,Male,42003462600,0.0,0.0,0.0,0.0,0.0,0.0,1090.5414085100902,0.0,1.0,1,13039.718428538294,0,0,0.5661914192801059,59,treated,158,0.06404796235088761,
564,Non Graduated,0,2017-04-10,2017,2017.0,0,29.86192754613807,25-34,Black,Male,42003261300,1.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5233.232888408676,0,0,0.6336441627071971,60,control,1236,0.06660471269117985,0.06660471269117985
1236,Graduated,1,2020-08-10,2020,2020.0,0,27.30006835269993,25-34,Black,Male,42003492700,1.0,2.0,5.0,0.0,1.0,10.0,197.1077930379869,0.0,1.0,1,11649.876932434683,0,0,0.5670394500160173,60,treated,564,0.06660471269117985,
450,Non Graduated,0,2016-07-18,2016,2016.0,0,29.733424470266577,25-34,Black,Male,42003429700,1.0,8.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.6347265615028611,61,control,1469,0.06139978361166254,0.06139978361166254
1469,Graduated,1,2021-11-22,2021,2022.0,0,30.56732740943267,25-34,Black,Male,42003080700,0.0,0.0,0.0,0.0,0.0,0.0,7363.232973455653,2163.0135490543767,1.0,1,13662.368886768243,0,0,0.5733267778911986,61,treated,450,0.06139978361166254,
10,Non Graduated,0,2010-07-09,2010,2010.0,0,30.425153793574847,25-34,Black,Male,42003010302,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6354178564718913,62,control,42,0.05949448276850744,0.05949448276850744
42,Graduated,1,2010-08-02,2010,2010.0,0,31.09501025290499,25-34,Black,Male,42003515100,1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5759233737033839,62,treated,10,0.05949448276850744,
858,Non Graduated,0,2018-10-22,2018,2018.0,0,31.357484620642516,25-34,Black,Male,42003161000,1.0,9.0,10.0,1.0,0.0,0.0,0.0,555.3658429861558,0.0,1,1668.3533820542157,0,0,0.6387620793891354,63,control,1385,0.057153135088267026,0.057153135088267026
1385,Graduated,1,2021-07-21,2021,2021.0,0,30.419685577580317,25-34,Black,Male,42003564700,0.0,0.0,0.0,0.0,1.0,2.0,1942.9213753606969,297.60498727497725,1.0,1,17355.760961380518,0,0,0.5816089443008684,63,treated,858,0.057153135088267026,
933,Non Graduated,0,2019-02-25,2019,2019.0,0,27.125085440874912,25-34,Black,Male,42003552300,1.0,8.0,3.0,0.0,1.0,13.0,0.0,4726.781239481638,0.0,1,26678.43008406144,0,0,0.6446273984660146,64,control,1343,0.06284754366895828,0.06284754366895828
1343,Graduated,1,2021-04-19,2021,2021.0,0,28.369104579630893,25-34,Black,Male,42003120900,0.0,0.0,0.0,0.0,1.0,1.0,2745.3390668121424,0.0,1.0,1,5468.260558157533,0,0,0.5817798547970563,64,treated,933,0.06284754366895828,
130,Non Graduated,0,2010-08-03,2010,2010.0,0,27.409432672590565,25-34,Black,Male,42003513000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,65,control,53,0.0621932225362547,0.0621932225362547
53,Graduated,1,2014-05-07,2014,2014.0,0,27.983595352016405,25-34,Black,Male,42003561500,1.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5824584278565739,65,treated,130,0.0621932225362547,
121,Non Graduated,0,2010-09-09,2010,2010.0,0,25.63226247436773,25-34,Black,Male,42003476100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,66,control,1213,0.05390335033153337,0.05390335033153337
1213,Graduated,1,2020-07-06,2020,2020.0,0,26.955570745044422,25-34,Black,Male,42003523200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36855.429604060395,0.0,1,9708.352644567742,0,0,0.5907483000612952,66,treated,121,0.05390335033153337,
34,Non Graduated,0,2010-06-14,2010,2010.0,0,32.15584415584416,25-34,Black,Male,42013100400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,67,control,849,0.04792516512907363,0.04792516512907363
849,Graduated,1,2018-10-08,2018,2018.0,0,25.695146958304854,25-34,Black,Male,42003565200,1.0,16.0,10.0,1.0,1.0,9.0,0.0,0.0,0.0,1,2954.40094709381,0,0,0.5967264852637549,67,treated,34,0.04792516512907363,
43,Non Graduated,0,2010-08-09,2010,2010.0,0,25.74982911825017,25-34,Black,Male,42003130200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,68,control,225,0.03963194996817587,0.03963194996817587
225,Graduated,1,2014-11-18,2014,2015.0,0,32.869446343130555,25-34,Black,Male,42003462600,1.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.6050197004246527,68,treated,43,0.03963194996817587,
49,Non Graduated,0,2010-06-16,2010,2010.0,0,26.034176349965826,25-34,Black,Male,42003141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,69,control,122,0.03168629097486464,0.03168629097486464
122,Graduated,1,2012-12-14,2012,2013.0,0,25.738892686261103,25-34,Black,Male,42003191700,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6129653594179639,69,treated,49,0.03168629097486464,
403,Non Graduated,0,2016-03-28,2016,2016.0,0,28.44565960355434,25-34,Black,Male,42003488600,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.6482470308395968,70,control,188,0.035281671421632854,0.035281671421632854
188,Graduated,1,2012-11-26,2012,2013.0,0,25.24401913875598,25-34,Black,Male,42003431100,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6129653594179639,70,treated,403,0.035281671421632854,
484,Non Graduated,0,2016-10-17,2016,2016.0,0,26.865345181134657,25-34,Black,Male,42003486800,1.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6482470308395968,71,control,854,0.0290335833965939,0.0290335833965939
854,Graduated,1,2018-10-22,2018,2019.0,0,32.213260423786735,25-34,Black,Male,42003515100,1.0,7.0,10.0,1.0,0.0,0.0,0.0,10728.848635629805,0.0,1,15122.589317626242,0,0,0.6192134474430029,71,treated,484,0.0290335833965939,
80,Non Graduated,0,2014-05-08,2014,2014.0,0,27.611756664388245,25-34,Black,Male,42003523501,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6487451638448778,72,control,203,0.028923169726926656,0.028923169726926656
203,Graduated,1,2014-08-22,2014,2014.0,0,30.04237867395762,25-34,Black,Male,42003552100,1.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6198219941179511,72,treated,80,0.028923169726926656,
169,Non Graduated,0,2012-06-27,2012,2012.0,0,26.107997265892003,25-34,Black,Male,42003551200,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6492429731188483,73,control,528,0.026600390951964203,0.026600390951964203
528,Graduated,1,2017-02-27,2017,2017.0,0,27.425837320574164,25-34,Black,Male,42003562300,1.0,12.0,8.0,1.0,1.0,13.0,0.0,0.0,0.0,1,7149.922475933819,0,0,0.6226425821668841,73,treated,169,0.026600390951964203,
16,Non Graduated,0,2012-06-26,2012,2012.0,0,31.32194121667806,25-34,Black,Male,42003130600,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6492429731188483,74,control,204,0.022100687651935402,0.022100687651935402
204,Graduated,1,2014-08-25,2014,2014.0,0,27.02392344497608,25-34,Black,Male,42003261500,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6271422854669129,74,treated,16,0.022100687651935402,
182,Non Graduated,0,2012-03-28,2012,2012.0,0,26.816131237183868,25-34,Black,Male,42003515100,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6512663039586853,75,control,35,0.02412401849177248,0.02412401849177248
35,Graduated,1,2014-03-10,2014,2014.0,0,31.439507860560493,25-34,Black,Male,42003130600,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.6271422854669129,75,treated,182,0.02412401849177248,
308,Non Graduated,0,2015-07-20,2015,2015.0,0,31.261790840738207,25-34,Black,Male,42003483800,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.655571117593587,76,control,218,0.026350821480545128,0.026350821480545128
218,Graduated,1,2014-11-11,2014,2015.0,0,33.47641831852358,25-34,Black,Male,42003111300,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.6292202961130419,76,treated,308,0.026350821480545128,
318,Non Graduated,0,2015-08-17,2015,2015.0,0,29.61859193438141,25-34,Black,Male,42003513800,1.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.655571117593587,77,control,96,0.020406422172348004,0.020406422172348004
96,Graduated,1,2011-01-31,2011,2011.0,0,29.965823650034174,25-34,Black,Male,42003516200,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.635164695421239,77,treated,318,0.020406422172348004,
573,Non Graduated,0,2017-04-24,2017,2017.0,0,33.807245386192754,25-34,Black,Male,42003300100,1.0,6.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,1,941.9136086219916,0,0,0.657495435637455,78,control,251,0.020034751027021347,0.020034751027021347
251,Graduated,1,2015-04-13,2015,2015.0,0,25.079972658920024,25-34,Black,Male,42003191600,1.0,7.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0,0,0.6374606846104337,78,treated,573,0.020034751027021347,
129,Non Graduated,0,2014-03-17,2014,2014.0,0,28.2323991797676,25-34,Black,Male,42003551200,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6578231846397379,79,control,584,0.01697066126795921,0.01697066126795921
584,Graduated,1,2017-05-22,2017,2017.0,0,26.3568010936432,25-34,Black,Male,42003010302,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4880.754280682275,0,1,0.6408525233717787,79,treated,129,0.01697066126795921,
153,Non Graduated,0,2012-12-04,2012,2012.0,0,25.24948735475051,25-34,Black,Male,42003499400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,80,control,455,0.01721093668896967,0.01721093668896967
455,Graduated,1,2016-08-22,2016,2016.0,0,33.94668489405332,25-34,Black,Male,42003260700,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,15399.367612904243,0,0,0.6411039677329012,80,treated,153,0.01721093668896967,
7,Non Graduated,0,2013-07-24,2013,2013.0,0,28.2323991797676,25-34,Black,Male,42111021100,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.663066175494474,81,control,889,0.021419197396492118,0.021419197396492118
889,Graduated,1,2018-12-11,2018,2019.0,0,25.998632946001365,25-34,Black,Male,42003202200,1.0,10.0,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1,112.99172849311351,1,1,0.6416469780979819,81,treated,7,0.021419197396492118,
397,Non Graduated,0,2016-03-14,2016,2016.0,0,26.766917293233085,25-34,Black,Male,42003561900,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1932.6192919635273,0,0,0.6643203259511556,82,control,1176,0.022578016034222936,0.022578016034222936
1176,Graduated,1,2020-03-16,2020,2020.0,0,26.53725222146275,25-34,Black,Male,42003120900,1.0,11.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,1,2425.982247748336,0,0,0.6417423099169327,82,treated,397,0.022578016034222936,
115,Non Graduated,0,2013-04-22,2013,2013.0,0,27.696514012303485,25-34,Black,Male,42003111400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6650509053968834,83,control,191,0.02319307016579608,0.02319307016579608
191,Graduated,1,2013-02-25,2013,2013.0,0,30.98838004101162,25-34,Black,Male,42003562400,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.6418578352310873,83,treated,115,0.02319307016579608,
140,Non Graduated,0,2013-09-11,2013,2013.0,0,32.36910457963089,25-34,Black,Male,42003462100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6650509053968834,84,control,78,0.02294193657470034,0.02294193657470034
78,Graduated,1,2012-02-13,2012,2012.0,0,30.337662337662337,25-34,Black,Male,42003241300,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.642108968822183,84,treated,140,0.02294193657470034,
418,Non Graduated,0,2016-10-08,2016,2018.0,0,25.0663021189337,25-34,Black,Male,42003523200,1.0,4.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,1,24611.810010780144,0,0,0.6655223761392374,85,control,167,0.023413407317054324,0.023413407317054324
167,Graduated,1,2012-10-01,2012,2012.0,0,28.52494873547505,25-34,Black,Male,42003462600,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.642108968822183,85,treated,418,0.023413407317054324,
1362,Non Graduated,0,2021-05-10,2021,2021.0,0,25.408065618591937,25-34,Black,Male,42003523501,1.0,10.0,6.0,1.0,1.0,19.0,0.0,0.0,0.0,1,2328.647824030274,0,0,0.6692843514683031,86,control,97,0.026924327032052053,0.026924327032052053
97,Graduated,1,2011-01-28,2011,2011.0,0,25.4025974025974,25-34,Black,Male,42003488500,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6423600244362511,86,treated,1362,0.026924327032052053,
245,Non Graduated,0,2015-03-23,2015,2015.0,0,27.13055365686945,25-34,Black,Male,42003050100,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6695137790069032,87,control,567,0.0259746639391214,0.0259746639391214
567,Graduated,1,2017-04-17,2017,2017.0,0,25.08544087491456,25-34,Black,Male,42003562400,1.0,9.0,10.0,1.0,1.0,12.0,0.0,0.0,0.0,1,48188.09481119871,0,0,0.6435391150677818,87,treated,245,0.0259746639391214,
93,Non Graduated,0,2014-01-13,2014,2014.0,0,33.06903622693096,25-34,Black,Male,42003492800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.671720332338374,88,control,77,0.02706868194554546,0.02706868194554546
77,Graduated,1,2010-11-12,2010,2011.0,0,27.931647300068352,25-34,Black,Male,42003523200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6446516503928286,88,treated,93,0.02706868194554546,
76,Non Graduated,0,2014-03-10,2014,2014.0,0,27.360218728639783,25-34,Black,Male,42003120300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.671720332338374,89,control,951,0.02422110608882322,0.02422110608882322
951,Graduated,1,2019-04-01,2019,2019.0,0,30.611073137388924,25-34,Black,Male,42003523200,1.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2546.905744297181,0,0,0.6474992262495508,89,treated,76,0.02422110608882322,
40,Non Graduated,0,2014-01-13,2014,2014.0,0,25.528366370471637,25-34,Black,Male,42003100500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.671720332338374,90,control,839,0.02374976172329435,0.02374976172329435
839,Graduated,1,2018-09-17,2018,2018.0,0,27.7593984962406,25-34,Black,Male,42003482500,1.0,9.0,10.0,1.0,1.0,9.0,0.0,0.0,0.0,0,0.0,0,1,0.6479705706150797,90,treated,40,0.02374976172329435,
847,Non Graduated,0,2018-10-01,2018,,0,29.241285030758718,25-34,Black,Male,42003564400,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7396.731733762024,0,0,0.6756589087752554,91,control,533,0.027661065564309473,0.027661065564309473
533,Graduated,1,2017-02-20,2017,2017.0,0,26.777853725222144,25-34,Black,Male,42003462600,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6479978432109459,91,treated,847,0.027661065564309473,
625,Non Graduated,0,2017-08-08,2017,2017.0,0,31.55434039644566,25-34,Black,Male,42003510000,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2396.081946689679,0,1,0.6758983086670067,92,control,411,0.027651277827409948,0.027651277827409948
411,Graduated,1,2016-05-09,2016,2016.0,0,33.70061517429939,25-34,Black,Male,42003448000,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1408.9246557643323,0,0,0.6482470308395968,92,treated,625,0.027651277827409948,
896,Non Graduated,0,2019-01-07,2019,2019.0,0,31.05126452494873,25-34,Black,Male,42003161000,1.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3387.1237219261443,1,1,0.6762022245121558,93,control,406,0.027955193672559053,0.027955193672559053
406,Graduated,1,2016-04-04,2016,2016.0,0,25.785372522214622,25-34,Black,Male,42003510000,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4241.353921167289,0,0,0.6482470308395968,93,treated,896,0.027955193672559053,
257,Non Graduated,0,2015-04-27,2015,2015.0,0,30.37593984962406,25-34,Black,Male,42003462600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,94,control,133,0.026806771228952808,0.026806771228952808
133,Graduated,1,2011-01-06,2011,2011.0,0,31.12235133287765,25-34,Black,Male,42003463900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6515144221250405,94,treated,257,0.026806771228952808,
265,Non Graduated,0,2015-05-11,2015,2015.0,0,27.49965823650034,25-34,Black,Male,42003564700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,95,control,674,0.02463977934076389,0.02463977934076389
674,Graduated,1,2017-10-30,2017,2018.0,0,29.37252221462748,25-34,Black,Male,42003101900,1.0,7.0,10.0,1.0,1.0,7.0,0.0,0.0,0.0,1,11599.026547763315,0,0,0.6536814140132294,95,treated,265,0.02463977934076389,
301,Non Graduated,0,2015-07-13,2015,2015.0,0,33.09911141490089,25-34,Black,Male,42003101900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,96,control,857,0.023270691347373584,0.023270691347373584
857,Graduated,1,2018-10-15,2018,2019.0,0,26.09432672590567,25-34,Black,Male,42003120300,1.0,8.0,8.0,1.0,1.0,9.0,0.0,0.0,0.0,1,14132.1594678375,0,1,0.6550505020066197,96,treated,301,0.023270691347373584,
310,Non Graduated,0,2015-08-04,2015,2015.0,0,29.473684210526315,25-34,Black,Male,42003526302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,97,control,227,0.022503401762060338,0.022503401762060338
227,Graduated,1,2014-12-04,2014,2015.0,0,25.90567327409433,25-34,Black,Male,42003403500,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.655817791591933,97,treated,310,0.022503401762060338,
320,Non Graduated,0,2015-08-31,2015,2015.0,0,29.025290498974712,25-34,Black,Male,42003513000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,98,control,436,0.02219023591242364,0.02219023591242364
436,Graduated,1,2016-06-13,2016,2016.0,0,32.13123718386876,25-34,Black,Male,42003281400,1.0,5.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.6561309574415697,98,treated,320,0.02219023591242364,
327,Non Graduated,0,2015-09-21,2015,2015.0,0,28.308954203691044,25-34,Black,Male,42003270100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6783211933539933,99,control,670,0.021236224305747897,0.021236224305747897
670,Graduated,1,2017-10-23,2017,2018.0,0,31.96719070403281,25-34,Black,Male,42003130800,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1427.443023306573,0,0,0.6570849690482454,99,treated,327,0.021236224305747897,
1,Non Graduated,0,2018-07-12,2018,2018.0,0,25.840054682159945,25-34,Black,Male,42003564700,1.0,3.0,10.0,1.0,1.0,1.0,0.0,410.10283521463117,0.0,1,29140.184794861885,0,0,0.6819522128786836,100,control,396,0.024621087314914636,0.024621087314914636
396,Graduated,1,2016-03-14,2016,2016.0,0,27.37662337662337,25-34,Black,Male,42003523100,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,854.801770712942,0,0,0.6573311255637689,100,treated,1,0.024621087314914636,
1209,Non Graduated,0,2020-07-06,2020,2020.0,0,29.38072453861928,25-34,Black,Male,42003290100,1.0,6.0,7.0,1.0,1.0,10.0,0.0,260.55059645826776,0.0,0,0.0,0,1,0.682155245867419,101,control,506,0.02482412030365011,0.02482412030365011
506,Graduated,1,2016-12-12,2016,2017.0,0,28.47846889952153,25-34,Black,Male,42003101400,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14747.157605003222,0,0,0.6573311255637689,101,treated,1209,0.02482412030365011,
383,Non Graduated,0,2016-02-08,2016,2016.0,0,28.568694463431303,25-34,Black,Male,42003271600,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6829282593391323,102,control,113,0.024859172345154668,0.024859172345154668
113,Graduated,1,2013-05-06,2013,2013.0,0,33.19753930280246,25-34,Black,Male,42003564400,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.6580690869939776,102,treated,383,0.024859172345154668,
542,Non Graduated,0,2017-03-06,2017,2017.0,0,26.397812713602185,25-34,Black,Male,42003130600,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14886.735167778945,1,0,0.6846157263165098,103,control,150,0.026300821894638893,0.026300821894638893
150,Graduated,1,2012-02-13,2012,2012.0,0,28.22966507177033,25-34,Black,Male,42003562800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,103,treated,542,0.026300821894638893,
372,Non Graduated,0,2016-01-18,2016,,0,26.13807245386193,25-34,Black,Male,42003523400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6848515987155643,104,control,141,0.02653669429369343,0.02653669429369343
141,Graduated,1,2012-12-03,2012,2013.0,0,27.805878332194123,25-34,Black,Male,42003261400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.6583149044218709,104,treated,372,0.02653669429369343,
505,Non Graduated,0,2016-12-19,2016,2017.0,0,30.65208475734792,25-34,Black,Male,42003523501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12393.654672408298,1,1,0.6848515987155643,105,control,117,0.02653669429369343,0.02653669429369343
117,Graduated,1,2012-04-16,2012,2012.0,0,26.985645933014357,25-34,Black,Male,42003496102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,105,treated,505,0.02653669429369343,
461,Non Graduated,0,2016-08-22,2016,2016.0,0,26.06425153793575,25-34,Black,Male,42003111400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28154.155883671614,0,0,0.6848515987155643,106,control,112,0.02653669429369343,0.02653669429369343
112,Graduated,1,2012-11-26,2012,2013.0,0,28.883116883116884,25-34,Black,Male,42003562300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,106,treated,461,0.02653669429369343,
395,Non Graduated,0,2016-03-14,2016,2016.0,0,33.566643882433354,25-34,Black,Male,42003120300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1964.5248719152494,0,0,0.6848515987155643,107,control,23,0.02653669429369343,0.02653669429369343
23,Graduated,1,2012-08-27,2012,2012.0,0,27.6555023923445,25-34,Black,Male,42073000400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,107,treated,395,0.02653669429369343,
513,Non Graduated,0,2017-01-02,2017,2017.0,0,30.86807928913192,25-34,Black,Male,42003050100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2149.826063832749,0,0,0.6913097619076786,108,control,36,0.03299485748580766,0.03299485748580766
36,Graduated,1,2012-08-13,2012,2012.0,0,26.99658236500342,25-34,Black,Male,42007604901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,108,treated,513,0.03299485748580766,
676,Non Graduated,0,2017-11-13,2017,2017.0,0,32.07382091592618,25-34,Black,Male,42003130700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6913097619076786,109,control,38,0.03299485748580766,0.03299485748580766
38,Graduated,1,2012-08-27,2012,2012.0,0,32.8421052631579,25-34,Black,Male,42129800700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,109,treated,676,0.03299485748580766,
697,Non Graduated,0,2017-12-27,2017,2018.0,0,32.21052631578947,25-34,Black,Male,42003191400,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,29986.895116305648,0,1,0.6920717178640245,110,control,178,0.033756813442153644,0.033756813442153644
178,Graduated,1,2012-04-16,2012,2012.0,0,32.19138755980861,25-34,Black,Male,42003561500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6583149044218709,110,treated,697,0.033756813442153644,
949,Non Graduated,0,2019-03-25,2019,2019.0,0,31.02392344497608,25-34,Black,Male,42003130600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.939761525652,0.0,0,0.0,1,0,0.6975324043593017,111,control,825,0.03568784662525959,0.03568784662525959
825,Graduated,1,2018-08-13,2018,2018.0,0,27.71291866028708,25-34,Black,Male,42003111300,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6618445577340422,111,treated,949,0.03568784662525959,
